Date,Open,High,Low,Close,Adj Close,Volume,SP_Volume,Volume_ratio,Vol
2017-12-20,1071.780029,1073.380005,1061.52002,1064.949951,1064.949951,1268600,3241030000,-0.3840255883899257,0.02596298403959428
2017-12-21,1064.949951,1069.329956,1061.793945,1063.630005,1063.630005,995700,3273390000,-0.9119804428381453,-0.20043062304240833
2017-12-22,1061.109985,1064.199951,1059.439941,1060.119995,1060.119995,755100,2399830000,-0.8486344995847075,-0.5948706650998706
2017-12-26,1058.069946,1060.119995,1050.199951,1056.73999,1056.73999,760600,1968780000,-0.41481830578891044,-0.7948558487200333
2017-12-27,1057.390015,1058.369995,1048.050049,1049.369995,1049.369995,1271900,2202080000,0.7426548825593189,-0.5538286704711676
2017-12-28,1051.599976,1054.75,1044.77002,1048.140015,1048.140015,837100,2153330000,-0.4001963853847483,-0.6385465117315924
2017-12-29,1046.719971,1049.699951,1044.900024,1046.400024,1046.400024,887500,2443490000,-0.5547406535086703,-0.7004392273885948
2018-01-02,1048.339966,1066.939941,1045.22998,1065.0,1065.0,1237600,3367250000,-0.5285344908955139,-0.6993931937618104
2018-01-03,1064.310059,1086.290039,1063.209961,1082.47998,1082.47998,1430200,3538660000,-0.30689177330908085,-0.1878858673588899
2018-01-04,1088.0,1093.569946,1084.001953,1086.400024,1086.400024,1004600,3695260000,-1.107565558736851,0.2151471929742005
2018-01-05,1094.0,1104.25,1092.0,1102.22998,1102.22998,1279100,3236620000,-0.3611650836637417,0.7863463303211758
2018-01-08,1102.22998,1111.27002,1101.619995,1106.939941,1106.939941,1047600,3242650000,-0.7976670547181894,1.0186315639533663
2018-01-09,1109.400024,1110.569946,1101.230957,1106.26001,1106.26001,902500,3453480000,-1.1712986585085432,0.8602701620623044
2018-01-10,1097.099976,1104.599976,1096.109985,1102.609985,1102.609985,1042800,3576350000,-0.9882207619429676,0.12988185439644734
2018-01-11,1106.300049,1106.525024,1099.589966,1105.52002,1105.52002,978300,3641320000,-1.1269041144318843,-0.4490213688104797
2018-01-12,1102.410034,1124.290039,1101.150024,1122.26001,1122.26001,1720500,3573970000,0.16051102850001409,-0.408736124116049
2018-01-16,1132.51001,1139.910034,1117.8320310000001,1121.76001,1121.76001,1575300,4325970000,-0.5490546786732098,-0.6020651668563636
2018-01-17,1126.219971,1132.599976,1117.01001,1131.97998,1131.97998,1198700,3778050000,-0.8327012659863415,-0.3289773112798053
2018-01-18,1131.410034,1132.51001,1117.5,1129.790039,1129.790039,1198200,3681470000,-0.7831503739606788,-0.23452715927819184
2018-01-19,1131.829956,1137.859985,1128.300049,1137.51001,1137.51001,1778200,3639430000,0.20405739733032624,-0.12972374122686733
2018-01-22,1137.48999,1159.880005,1135.109985,1155.810059,1155.810059,1618000,3471780000,0.067590551448891,0.10996480065804966
2018-01-23,1159.849976,1171.626953,1158.75,1169.969971,1169.969971,1333100,3519650000,-0.46063903537537665,0.3672340673601094
2018-01-24,1177.329956,1179.859985,1161.050049,1164.23999,1164.23999,1416600,4014070000,-0.6170828240846962,0.4381610181991401
2018-01-25,1172.530029,1175.939941,1162.76001,1170.369995,1170.369995,1480500,3835150000,-0.4166107187958415,0.3542542067526327
2018-01-26,1175.079956,1175.839966,1158.109985,1175.839966,1175.839966,2018800,3443230000,0.7954249402675945,0.32870557534717554
2018-01-29,1176.47998,1186.890015,1171.97998,1175.579956,1175.579956,1378900,3573830000,-0.41783245471335834,-0.08408077556122799
2018-01-30,1167.829956,1176.52002,1163.52002,1163.689941,1163.689941,1556300,3990650000,-0.39269293757659646,-0.7501424333521292
2018-01-31,1170.569946,1173.0,1159.130005,1169.939941,1169.939941,1538700,4261280000,-0.5675784972052234,-0.9952912087005956
2018-02-01,1162.609985,1174.0,1157.52002,1167.699951,1167.699951,2412100,3938450000,0.9536147142547797,-0.9876483036427326
2018-02-02,1122.0,1123.069946,1107.277954,1111.900024,1111.900024,4857900,4301130000,4.082406744116911,0.8322551338005266
2018-02-05,1090.599976,1110.0,1052.030029,1055.800049,1055.800049,3798300,5283460000,1.5978625657487104,3.192509594224474
2018-02-06,1027.180054,1081.709961,1023.137024,1080.599976,1080.599976,3448000,5891660000,0.7889137355457555,3.563909271334119
2018-02-07,1081.540039,1081.780029,1048.26001,1048.579956,1048.579956,2369200,4626570000,0.34623109683527586,4.0311467931882845
2018-02-08,1055.410034,1058.619995,1000.659973,1001.5200199999999,1001.5200199999999,2859100,5305440000,0.508505595905394,4.978494814949939
2018-02-09,1017.25,1043.969971,992.5599980000001,1037.780029,1037.780029,3505900,5680070000,0.9825379724933049,4.111251062547434
2018-02-12,1048.0,1061.5,1040.9279789999998,1051.939941,1051.939941,2057700,4055790000,0.3175642854612292,2.050235747663988
2018-02-13,1045.0,1058.369995,1044.087036,1052.099976,1052.099976,1265100,3472870000,-0.5482600934675682,0.9647012644167057
2018-02-14,1048.949951,1071.719971,1046.75,1069.699951,1069.699951,1555800,4003740000,-0.4011650452642679,1.1089420728580204
2018-02-15,1079.069946,1091.4790039999998,1064.339966,1089.52002,1089.52002,1843400,3684910000,0.27464279605461217,1.3159790401324094
2018-02-16,1088.410034,1104.670044,1088.3129880000001,1094.800049,1094.800049,1681600,3637460000,0.04494008762667344,1.8035433522065405
2018-02-20,1090.569946,1113.949951,1088.52002,1102.459961,1102.459961,1423100,3627610000,-0.37871159171817564,1.074429863856284
