Date,Open,High,Low,Close,Adj Close,Volume,SP_Volume,Volume_ratio,Vol
2017-07-05,901.76001,914.51001,898.5,911.7100220000001,911.7100220000001,1813900,3367220000,0.5571922366674925,0.5271451408557133
2017-07-06,904.1199949999999,914.9439699999999,899.7000119999999,906.6900019999999,906.6900019999999,1424500,3364520000,-0.15099926220081944,0.03250657299622888
2017-07-07,908.849976,921.5399779999999,908.849976,918.590027,918.590027,1637800,2901330000,0.7156907762215181,-0.0524294531614921
2017-07-10,921.7700199999999,930.3800050000001,919.590027,928.7999880000001,928.7999880000001,1192800,2999130000,-0.3086830669992579,-0.4191554847579186
2017-07-11,929.5399779999999,931.429993,922.0,930.090027,930.090027,1113200,3106750000,-0.5506665500855712,-0.21866229035971987
2017-07-12,938.679993,946.2999880000001,934.4699710000001,943.830017,943.830017,1532100,3171620000,0.2155291091936466,0.1845392207830658
2017-07-13,946.2899779999999,954.4500119999999,943.01001,947.159973,947.159973,1294700,3067670000,-0.1592421570415169,0.16800795876632257
2017-07-14,952.0,956.909973,948.0050050000001,955.98999,955.98999,1053800,2736640000,-0.3863449570229045,0.3560984116492811
2017-07-17,957.0,960.73999,949.2410279999999,953.419983,953.419983,1165500,2793170000,-0.18859348724281272,0.0291735926200277
2017-07-18,953.0,968.0399779999999,950.599976,965.400024,965.400024,1154000,2962130000,-0.3586217610350309,-0.0325320824303567
2017-07-19,967.840027,973.0399779999999,964.0300289999999,970.8900150000001,970.8900150000001,1224500,3059760000,-0.2934545270619742,-0.008109372016764538
2017-07-20,975.0,975.900024,961.51001,968.150024,968.150024,1624500,3182780000,0.3834329304109226,-0.3345248020312013
2017-07-21,962.25,973.2299800000001,960.150024,972.919983,972.919983,1711000,3059570000,0.6833179131861699,-0.4106526589086669
2017-07-24,972.2199710000001,986.2000119999999,970.7700199999999,980.340027,980.340027,3248300,3010240000,3.8762146191765012,-0.4470459946557323
2017-07-25,953.8099980000001,959.7000119999999,945.400024,950.7000119999999,950.7000119999999,4661000,4108060000,4.217185024930085,-0.32821244254121096
2017-07-26,954.679993,955.0,942.278992,947.7999880000001,947.7999880000001,2088300,3557020000,0.8544538271378486,-0.19844628897661246
2017-07-27,951.7800289999999,951.7800289999999,920.0,934.090027,934.090027,3213000,3995520000,2.1876038869306336,0.303189120756674
2017-07-28,929.400024,943.830017,927.5,941.5300289999999,941.5300289999999,1846400,3294770000,0.6905309328725561,0.3746642590825559
2017-07-31,941.8900150000001,943.590027,926.0399779999999,930.5,930.5,1970100,3469210000,0.7364609725761596,0.536127527550356
2017-08-01,932.3800050000001,937.4470210000001,929.26001,930.830017,930.830017,1277700,3460860000,-0.48390942021850436,0.3855787512907047
2017-08-02,928.6099849999999,932.599976,916.679993,930.3900150000001,930.3900150000001,1824400,3478580000,0.4698128306054009,-0.5297251047881479
2017-08-03,930.340027,932.23999,922.23999,923.650024,923.650024,1202500,3645020000,-0.7251850927238027,-0.59306659510553
2017-08-04,926.75,930.307007,923.0300289999999,927.9600220000001,927.9600220000001,1082300,3235140000,-0.6966690919042968,-0.8553189194158526
2017-08-07,929.0599980000001,931.7000119999999,926.5,929.3599849999999,929.3599849999999,1032200,2931780000,-0.5890151694288706,-0.8670524542387468
2017-08-08,927.090027,935.814026,925.6099849999999,926.7899779999999,926.7899779999999,1061600,3344640000,-0.8019515320454528,-1.160706871852245
2017-08-09,920.6099849999999,925.9799800000001,917.25,922.900024,922.900024,1192100,3308060000,-0.538102068237977,-1.1032301481100655
2017-08-10,917.5499880000001,919.26001,906.1300050000001,907.23999,907.23999,1824000,3621070000,0.3423783435393828,-0.6085508251156662
2017-08-11,907.9699710000001,917.7800289999999,905.580017,914.3900150000001,914.3900150000001,1206800,3159930000,-0.4057751768466336,-0.590911150959504
2017-08-14,922.5300289999999,924.66803,918.1900019999999,922.669983,922.669983,1064500,2822550000,-0.4350472282323031,-0.5940162221973836
2017-08-15,924.2299800000001,926.5499880000001,919.820007,922.2199710000001,922.2199710000001,883400,2913100000,-0.8888750554914824,-0.6434823990618529
2017-08-16,925.2899779999999,932.7000119999999,923.445007,926.9600220000001,926.9600220000001,1006700,2953650000,-0.6580518548064761,-0.6860165920079971
2017-08-17,925.7800289999999,926.8599849999999,910.9799800000001,910.9799800000001,910.9799800000001,1277200,3142620000,-0.25526602251459657,-0.6694276978257792
2017-08-18,910.3099980000001,915.275024,907.153992,910.669983,910.669983,1342700,3415680000,-0.3370368771778964,-0.6540791401892965
2017-08-21,910.0,913.0,903.400024,906.659973,906.659973,943400,2788150000,-0.6732344441412771,-0.6414602134181188
2017-08-22,912.7199710000001,925.8599849999999,911.474976,924.6900019999999,924.6900019999999,1166700,2777490000,-0.17147180829904438,-0.5860427643525258
2017-08-23,921.929993,929.929993,919.3599849999999,927.0,927.0,1090200,2785290000,-0.3473885889849179,-0.526370533649167
2017-08-24,928.659973,930.840027,915.5,921.2800289999999,921.2800289999999,1270300,2846590000,-0.010567917099009727,-0.5326890776570877
2017-08-25,923.48999,925.554993,915.5,915.8900150000001,915.8900150000001,1053400,2588780000,-0.25221144033940734,-0.6238238098822922
2017-08-28,916.0,919.2449949999999,911.8699949999999,913.8099980000001,913.8099980000001,1086500,2677700000,-0.25928166346222775,-0.6530747605886142
2017-08-29,905.099976,923.330017,905.0,921.2899779999999,921.2899779999999,1185600,2737580000,-0.09145681587435216,-0.7018767540175311
2017-08-30,920.0499880000001,930.8189699999999,919.650024,929.570007,929.570007,1301200,2633660000,0.2830891801379764,-0.8381387863492349
2017-08-31,931.76001,941.9799800000001,931.76001,939.330017,939.330017,1582600,3348110000,0.1517709337762117,-0.5210348193467969
2017-09-01,941.1300050000001,942.4799800000001,935.150024,937.340027,937.340027,947400,2710730000,-0.6048173811956268,-0.38025580458292707
2017-09-05,933.080017,937.0,921.9600220000001,928.4500119999999,928.4500119999999,1326400,3490260000,-0.4173108971940921,-0.394474669594356
2017-09-06,930.150024,930.9149779999999,919.2700199999999,927.8099980000001,927.8099980000001,1527700,3374410000,0.029217865172192995,-0.5161535727342045
2017-09-07,931.7299800000001,936.409973,923.6199949999999,935.9500119999999,935.9500119999999,1212700,3353930000,-0.5306485211801932,-0.7650061100781395
2017-09-08,936.48999,936.98999,924.8800050000001,926.5,926.5,1011500,3302490000,-0.8702453451503366,-0.8871446484999629
2017-09-11,934.25,938.3800050000001,926.919983,929.080017,929.080017,1267000,3291760000,-0.3873907079034645,-0.8826558850394585
2017-09-12,932.590027,933.4799800000001,923.861023,932.070007,932.070007,1134400,3230920000,-0.5949444271379027,-0.9928270425349845
2017-09-13,930.659973,937.25,929.8599849999999,935.090027,935.090027,1102600,3368050000,-0.7407347432215389,-1.045486402341954
2017-09-14,931.25,932.7700199999999,924.0,925.1099849999999,925.1099849999999,1397600,3414460000,-0.23742050816381036,-0.9916403749882469
2017-09-15,924.659973,926.48999,916.3599849999999,920.2899779999999,920.2899779999999,2505400,4853170000,0.4192835080792399,-0.8427787530360404
2017-09-18,920.01001,922.080017,910.599976,915.0,915.0,1306900,3194300000,-0.23854445411525646,-0.7161959263694183
2017-09-19,917.419983,922.419983,912.5499880000001,921.8099980000001,921.8099980000001,936700,3249100000,-0.9807310007453145,-0.6966819700554098
2017-09-20,922.9799800000001,933.8800050000001,922.0,931.580017,931.580017,1669800,3530010000,0.1538913172322296,-0.6686355507248865
2017-09-21,933.0,936.5300289999999,923.830017,932.4500119999999,932.4500119999999,1290600,2930860000,-0.04683383573478075,-0.6629234213632219
2017-09-22,927.75,934.7299800000001,926.4799800000001,928.5300289999999,928.5300289999999,1052700,2865960000,-0.49542068211661777,-0.7682582725375783
2017-09-25,925.4500119999999,926.400024,909.7000119999999,920.9699710000001,920.9699710000001,1856800,3297890000,0.7066433394888249,-0.7501392449904393
2017-09-26,923.7199710000001,930.820007,921.1400150000001,924.8599849999999,924.8599849999999,1666900,3043110000,0.6128891969182146,-0.7763759368781074
2017-09-27,927.73999,949.900024,927.73999,944.48999,944.48999,2239400,3456030000,1.2283505439079778,-0.5907941165721557
2017-09-28,941.3599849999999,950.6900019999999,940.5499880000001,949.5,949.5,1020300,3168620000,-0.7737110037074252,-0.359270888746624
2017-09-29,952.0,959.7860109999999,951.51001,959.1099849999999,959.1099849999999,1581000,3211920000,0.27181051802014045,0.03825518711767101
2017-10-02,959.9799800000001,962.5399779999999,947.840027,953.2700199999999,953.2700199999999,1283400,3199730000,-0.28791725611041735,0.1428623618192702
2017-10-03,954.0,958.0,949.1400150000001,957.7899779999999,957.7899779999999,888300,3068850000,-0.9735956890639496,0.17488593645146136
2017-10-04,957.0,960.3900150000001,950.6900019999999,951.679993,951.679993,952400,3017120000,-0.8126267617950403,-0.22465642812924724
2017-10-05,955.48999,970.909973,955.179993,969.9600220000001,969.9600220000001,1213800,3045120000,-0.3032189605544273,-0.5785684094102861
2017-10-06,966.7000119999999,979.4600220000001,963.3599849999999,978.8900150000001,978.8900150000001,1173900,2884570000,-0.2519130402741158,-0.3186856698474504
2017-10-09,980.0,985.4249880000001,976.1099849999999,977.0,977.0,891400,2483970000,-0.5473226018667213,-0.2640243625754007
2017-10-10,980.0,981.570007,966.080017,972.599976,972.599976,968400,2960500000,-0.7423533149652083,-0.24472365593268489
2017-10-11,973.7199710000001,990.7100220000001,972.25,989.25,989.25,1693300,2976090000,0.7431345196138647,-0.10019226094532568
2017-10-12,987.4500119999999,994.1199949999999,985.0,987.830017,987.830017,1262400,3151510000,-0.29115070457570036,-0.11491606654863779
2017-10-13,992.0,997.2100220000001,989.0,989.679993,989.679993,1169800,3149440000,-0.47011827784465743,-0.5792267801236712
2017-10-16,992.099976,993.9069820000001,984.0,992.0,992.0,910500,2916020000,-0.8336604110129469,-0.6441143376675634
2017-10-17,990.2899779999999,996.4400019999999,988.590027,992.179993,992.179993,1290200,2889390000,-0.008866608525978262,-0.6233016615548387
2017-10-18,991.7700199999999,996.7199710000001,986.974976,992.8099980000001,992.8099980000001,1057600,2998090000,-0.5848072254878149,-0.6978448043586885
2017-10-19,986.0,988.8800050000001,978.3900150000001,984.4500119999999,984.4500119999999,1313600,2990710000,-0.05372358464613318,-1.1236168236781194
2017-10-20,989.4400019999999,991.0,984.580017,988.2000119999999,988.2000119999999,1183200,3384650000,-0.6043365145739064,-1.117863855438212
2017-10-23,989.5200199999999,989.5200199999999,966.1199949999999,968.4500119999999,968.4500119999999,1478400,3211710000,0.0758013681662301,-0.53579049349345
2017-10-24,970.0,972.2299800000001,961.0,970.5399779999999,970.5399779999999,1212200,3427330000,-0.579104622112339,-0.3492217320423493
2017-10-25,968.3699949999999,976.090027,960.5200199999999,973.330017,973.330017,1211300,3874510000,-0.8312501767653263,-0.34638234431051396
2017-10-26,980.0,987.599976,972.2000119999999,972.5599980000001,972.5599980000001,2042100,3869050000,0.49030899756714424,-0.42584702530260765
2017-10-27,1009.1900019999999,1048.390015,1008.2000119999999,1019.2700199999999,1019.2700199999999,5167700,3887110000,5.413913391635436,0.42498788726665004
2017-10-30,1014.0,1024.969971,1007.5,1017.1099849999999,1017.1099849999999,2085100,3658870000,0.7487076245503903,0.8783853247965526
2017-10-31,1015.2199710000001,1024.0,1010.419983,1016.6400150000001,1016.6400150000001,1330700,3827230000,-0.6159172309329031,1.1571644671266195
2017-11-01,1017.2100220000001,1029.670044,1016.9500119999999,1025.5,1025.5,1373400,3813180000,-0.5392717424925485,1.226583953245228
2017-11-02,1021.76001,1028.089966,1013.01001,1025.579956,1025.579956,1049000,4048270000,-1.1599037961108682,1.0269151680167112
2017-11-03,1022.1099849999999,1032.650024,1020.3099980000001,1032.47998,1032.47998,1076400,3567710000,-0.8983624312404132,0.6276057325556705
2017-11-06,1028.98999,1034.869995,1025.0,1025.900024,1025.900024,1125200,3539080000,-0.7986817850630852,-0.8306053687925374
2017-11-07,1027.27002,1033.969971,1025.130005,1033.329956,1033.329956,1112300,3809650000,-0.958166513079119,-0.7482839820196211
2017-11-08,1030.52002,1043.5219730000001,1028.449951,1039.849976,1039.849976,1088700,3899360000,-1.0365950431886952,-0.6562966134948779
2017-11-09,1033.98999,1033.98999,1019.666016,1031.26001,1031.26001,1245200,3831610000,-0.7554111573622436,-0.8769009088090309
2017-11-10,1026.459961,1030.76001,1025.280029,1028.069946,1028.069946,720000,3486910000,-1.4831920862028627,-0.9110188968844286
2017-11-13,1023.419983,1031.579956,1022.570007,1025.75,1025.75,885800,3402930000,-1.1526437132774554,-0.9141352971862174
2017-11-14,1022.590027,1026.810059,1014.150024,1026.0,1026.0,959200,3641760000,-1.1337018303646906,-0.8867141027285761
2017-11-15,1019.2100220000001,1024.089966,1015.419983,1020.909973,1020.909973,854000,3558890000,-1.2775862072470483,-0.7915701120833257
2017-11-16,1022.5200199999999,1035.920044,1022.5200199999999,1032.5,1032.5,1129700,3312710000,-0.6569011025256527,-0.8001999030883269
2017-11-17,1034.01001,1034.420044,1017.75,1019.090027,1019.090027,1397100,3300160000,-0.15127972606118661,-0.9151533076173025
2017-11-20,1020.26001,1022.6099849999999,1017.5,1018.3800050000001,1018.3800050000001,953500,3003540000,-0.8016114900787888,-0.8937398849948994
2017-11-21,1023.3099980000001,1035.109985,1022.6550289999999,1034.48999,1034.48999,1097000,3332720000,-0.7297399436635508,-0.7695029464578665
2017-11-22,1035.0,1039.706055,1031.430054,1035.959961,1035.959961,746300,2762950000,-1.092423834135333,-0.6467445720009096
2017-11-24,1035.869995,1043.1779789999998,1035.0,1040.609985,1040.609985,537000,1349780000,-0.3079013625832417,-0.47986326534396123
2017-11-27,1040.0,1055.459961,1038.439941,1054.209961,1054.209961,1307900,3006860000,-0.07985600758890385,-0.1407872374692153
2017-11-28,1055.089966,1062.375,1040.0,1047.410034,1047.410034,1424400,3488420000,-0.24353554636519412,-0.0350839372796499
2017-11-29,1042.680054,1044.079956,1015.650024,1021.659973,1021.659973,2459400,4078280000,0.9524526931521679,-0.08763787070829615
2017-11-30,1022.3699949999999,1028.48999,1015.0,1021.409973,1021.409973,1724000,4938490000,-0.6073072412212283,-0.1561342327198634
2017-12-01,1015.7999880000001,1022.48999,1002.0200199999999,1010.169983,1010.169983,1909600,3942320000,0.22363269310976958,0.21764668543484839
2017-12-04,1012.659973,1016.099976,995.570007,998.679993,998.679993,1906400,4023150000,0.1589751436592007,0.684418020702993
2017-12-05,995.9400019999999,1020.6099849999999,988.2800289999999,1005.150024,1005.150024,2067300,3539040000,0.8363284266017078,0.7534453613575558
2017-12-06,1001.5,1024.969971,1001.1400150000001,1018.3800050000001,1018.3800050000001,1272000,3229000000,-0.3319321918478787,0.20674185794235322
2017-12-07,1020.429993,1034.23999,1018.070984,1030.930054,1030.930054,1458200,3292400000,-0.031170562407386127,-0.27844053389787843
2017-12-08,1037.48999,1042.050049,1032.5219730000001,1037.050049,1037.050049,1290800,3106150000,-0.19906642620635526,0.0017047134848631226
2017-12-11,1035.5,1043.800049,1032.050049,1041.099976,1041.099976,1192800,3091950000,-0.3820135449403798,0.2825434893094312
2017-12-12,1039.630005,1050.310059,1033.689941,1040.47998,1040.47998,1279500,3555680000,-0.5412681362405497,0.37415723016808766
2017-12-13,1046.119995,1046.665039,1038.380005,1040.609985,1040.609985,1282700,3542370000,-0.5274155120958526,0.0065814344358062745
2017-12-14,1045.0,1058.5,1043.109985,1049.150024,1049.150024,1558700,3430030000,0.039637706991880475,-0.41484610196675964
2017-12-15,1054.609985,1067.619995,1049.5,1064.189941,1064.189941,3275900,5723920000,0.7637072238386962,-0.32174824177299727
2017-12-18,1066.079956,1078.48999,1062.0,1077.140015,1077.140015,1554600,3724660000,-0.18790225963968968,0.13702423842053935
2017-12-19,1075.199951,1076.839966,1063.550049,1070.680054,1070.680054,1338700,3368590000,-0.31057911827552837,0.19406497747733434
2017-12-20,1071.780029,1073.380005,1061.52002,1064.949951,1064.949951,1268600,3241030000,-0.3473559390549811,0.10031794802413233
2017-12-21,1064.949951,1069.329956,1061.793945,1063.630005,1063.630005,995700,3273390000,-0.8831677657387926,-0.12841677611502195
2017-12-22,1061.109985,1064.199951,1059.439941,1060.119995,1060.119995,755100,2399830000,-0.8188791143860045,-0.526935689137029
2017-12-26,1058.069946,1060.119995,1050.199951,1056.73999,1056.73999,760600,1968780000,-0.3786069106467701,-0.7289889025509081
2017-12-27,1057.390015,1058.369995,1048.050049,1049.369995,1049.369995,1271900,2202080000,0.7960916798881646,-0.48546928272866735
2017-12-28,1051.599976,1054.75,1044.77002,1048.140015,1048.140015,837100,2153330000,-0.3637673882607745,-0.5710631839882092
2017-12-29,1046.719971,1049.699951,1044.900024,1046.400024,1046.400024,887500,2443490000,-0.5206115689881872,-0.6335959269596138
2018-01-02,1048.339966,1066.939941,1045.22998,1065.0,1065.0,1237600,3367250000,-0.4940154088396009,-0.6325390763879625
2018-01-03,1064.310059,1086.290039,1063.209961,1082.47998,1082.47998,1430200,3538660000,-0.26907422612186843,-0.1157422961787428
2018-01-04,1088.0,1093.569946,1084.001953,1086.400024,1086.400024,1004600,3695260000,-1.0816635601024538,0.2914584947908396
2018-01-05,1094.0,1104.25,1092.0,1102.22998,1102.22998,1279100,3236620000,-0.3241552265450976,0.8685643538898457
2018-01-08,1102.22998,1111.27002,1101.619995,1106.939941,1106.939941,1047600,3242650000,-0.7671531770160814,1.1032516293888066
2018-01-09,1109.400024,1110.569946,1101.230957,1106.26001,1106.26001,902500,3453480000,-1.146345129598736,0.9432526256946739
2018-01-10,1097.099976,1104.599976,1096.109985,1102.609985,1102.609985,1042800,3576350000,-0.9605426857766158,0.2053114345907271
2018-01-11,1106.300049,1106.525024,1099.589966,1105.52002,1105.52002,978300,3641320000,-1.1012899102819818,-0.3795781776656009
2018-01-12,1102.410034,1124.290039,1101.150024,1122.26001,1122.26001,1720500,3573970000,0.20528441822889618,-0.3388763466782912
2018-01-16,1132.51001,1139.910034,1117.8320310000001,1121.76001,1121.76001,1575300,4325970000,-0.514840976034268,-0.5342045886249641
2018-01-17,1126.219971,1132.599976,1117.01001,1131.97998,1131.97998,1198700,3778050000,-0.8027087639717767,-0.25829275473456303
2018-01-18,1131.410034,1132.51001,1117.5,1129.790039,1129.790039,1198200,3681470000,-0.7524204604428116,-0.16286590173528614
2018-01-19,1131.829956,1137.859985,1128.300049,1137.51001,1137.51001,1778200,3639430000,0.24947883983867974,-0.056978720441658706
2018-01-22,1137.48999,1159.880005,1135.109985,1155.810059,1155.810059,1618000,3471780000,0.11098110777420177,0.1851884202917104
2018-01-23,1159.849976,1171.626953,1158.75,1169.969971,1169.969971,1333100,3519650000,-0.4251095398258666,0.44511808662395297
2018-01-24,1177.329956,1179.859985,1161.050049,1164.23999,1164.23999,1416600,4014070000,-0.5838815096172685,0.5167784870358803
2018-01-25,1172.530029,1175.939941,1162.76001,1170.369995,1170.369995,1480500,3835150000,-0.38042599816784095,0.432004002380662
2018-01-26,1175.079956,1175.839966,1158.109985,1175.839966,1175.839966,2018800,3443230000,0.8496470564069243,0.4061911747483723
